payment_id,order_id,total_price,payment_type
28504,28504,6.4,Cash
28505,28505,28.7,Debit
28506,28506,10.4,Debit
28507,28507,22.8,Cash
28508,28508,6.5,Cash
28509,28509,17.2,Debit
28510,28510,2.5,Gift Card
28511,28511,15.7,Meal Swipe
28512,28512,21.6,Meal Swipe
28513,28513,17.4,Credit
28514,28514,19.8,Cash
28515,28515,5.4,Gift Card
28516,28516,21.5,Debit
28517,28517,28.6,Cash
28518,28518,30.5,Gift Card
28519,28519,32.8,Debit
28520,28520,9.5,Debit
28521,28521,36.4,Credit
28522,28522,10.8,Gift Card
28523,28523,4.4,Cash
28524,28524,31.4,Credit
28525,28525,22.5,Cash
28526,28526,11.2,Credit
28527,28527,6.2,Debit
28528,28528,24.5,Cash
28529,28529,27.5,Credit
28530,28530,19.5,Meal Swipe
28531,28531,9.8,Meal Swipe
28532,28532,30.4,Credit
28533,28533,27.5,Credit
28534,28534,41.2,Debit
28535,28535,10.5,Meal Swipe
28536,28536,11.9,Cash
28537,28537,17.0,Meal Swipe
28538,28538,9.8,Credit
28539,28539,24.7,Debit
28540,28540,11.3,Meal Swipe
28541,28541,14.9,Gift Card
28542,28542,12.8,Gift Card
28543,28543,8.0,Credit
28544,28544,18.8,Debit
28545,28545,4.4,Cash
28546,28546,13.6,Meal Swipe
28547,28547,24.8,Meal Swipe
28548,28548,10.5,Gift Card
28549,28549,13.6,Debit
28550,28550,27.2,Debit
28551,28551,6.2,Credit
28552,28552,4.4,Debit
28553,28553,10.2,Gift Card
28554,28554,36.4,Credit
28555,28555,32.2,Meal Swipe
28556,28556,40.6,Gift Card
28557,28557,10.5,Meal Swipe
28558,28558,13.0,Credit
28559,28559,27.9,Gift Card
28560,28560,19.5,Cash
28561,28561,17.0,Gift Card
28562,28562,15.8,Cash
28563,28563,11.2,Meal Swipe
28564,28564,17.5,Debit
28565,28565,19.9,Debit
28566,28566,2.3,Cash
28567,28567,9.8,Gift Card
28568,28568,34.6,Cash
28569,28569,21.9,Gift Card
28570,28570,11.2,Credit
28571,28571,4.4,Meal Swipe
28572,28572,21.5,Debit
28573,28573,13.2,Gift Card
28574,28574,4.1,Credit
28575,28575,24.2,Meal Swipe
28576,28576,19.3,Credit
28577,28577,5.4,Debit
28578,28578,15.7,Meal Swipe
28579,28579,7.7,Cash
28580,28580,26.2,Cash
28581,28581,2.3,Credit
28582,28582,12.8,Cash
28583,28583,30.8,Debit
28584,28584,33.8,Credit
28585,28585,8.5,Meal Swipe
28586,28586,29.3,Cash
28587,28587,19.6,Credit
28588,28588,15.0,Cash
28589,28589,11.3,Gift Card
28590,28590,18.9,Credit
28591,28591,10.5,Cash
28592,28592,25.1,Meal Swipe
28593,28593,35.5,Cash
28594,28594,19.2,Gift Card
28595,28595,2.0,Cash
28596,28596,8.2,Credit
28597,28597,8.5,Meal Swipe
28598,28598,15.7,Credit
28599,28599,22.6,Meal Swipe
28600,28600,17.5,Cash
28601,28601,2.0,Meal Swipe
28602,28602,31.0,Gift Card
28603,28603,16.4,Gift Card
28604,28604,8.0,Debit
28605,28605,6.2,Credit
28606,28606,19.7,Credit
28607,28607,2.3,Credit
28608,28608,32.4,Meal Swipe
28609,28609,11.2,Credit
28610,28610,15.9,Cash
28611,28611,13.9,Credit
28612,28612,22.5,Meal Swipe
28613,28613,11.2,Cash
28614,28614,13.6,Debit
28615,28615,12.3,Debit
28616,28616,22.4,Meal Swipe
28617,28617,11.2,Cash
28618,28618,15.2,Gift Card
28619,28619,11.2,Debit
28620,28620,10.8,Gift Card
28621,28621,21.2,Cash
28622,28622,2.1,Debit
28623,28623,8.5,Cash
28624,28624,8.0,Meal Swipe
28625,28625,8.3,Debit
28626,28626,5.4,Cash
28627,28627,23.7,Gift Card
28628,28628,5.0,Cash
28629,28629,13.2,Debit
28630,28630,13.8,Gift Card
28631,28631,16.1,Meal Swipe
28632,28632,7.4,Debit
28633,28633,8.2,Meal Swipe
28634,28634,16.4,Cash
28635,28635,9.9,Credit
28636,28636,2.3,Credit
28637,28637,15.7,Credit
28638,28638,7.7,Meal Swipe
28639,28639,28.4,Cash
28640,28640,10.2,Gift Card
28641,28641,8.3,Cash
28642,28642,7.2,Cash
28643,28643,18.2,Cash
28644,28644,17.2,Gift Card
28645,28645,33.6,Meal Swipe
28646,28646,20.6,Meal Swipe
28647,28647,8.3,Meal Swipe
28648,28648,27.6,Credit
28649,28649,21.9,Credit
28650,28650,14.7,Cash
28651,28651,29.0,Meal Swipe
28652,28652,9.4,Credit
28653,28653,25.1,Gift Card
28654,28654,17.7,Gift Card
28655,28655,10.6,Meal Swipe
28656,28656,2.5,Credit
28657,28657,26.0,Credit
28658,28658,18.7,Credit
28659,28659,6.7,Credit
28660,28660,4.8,Debit
28661,28661,15.5,Gift Card
28662,28662,11.6,Gift Card
28663,28663,14.2,Gift Card
28664,28664,8.5,Gift Card
28665,28665,16.4,Credit
28666,28666,18.6,Credit
28667,28667,18.4,Gift Card
28668,28668,15.6,Debit
28669,28669,21.9,Debit
28670,28670,30.8,Cash
28671,28671,21.5,Cash
28672,28672,21.0,Cash
28673,28673,2.0,Debit
28674,28674,15.3,Cash
28675,28675,2.3,Meal Swipe
28676,28676,8.5,Meal Swipe
28677,28677,6.2,Gift Card
28678,28678,28.0,Debit
28679,28679,9.8,Debit
28680,28680,2.5,Credit
28681,28681,19.5,Meal Swipe
28682,28682,9.8,Credit
28683,28683,8.3,Meal Swipe
28684,28684,14.7,Credit
28685,28685,2.1,Debit
28686,28686,13.8,Debit
28687,28687,8.3,Gift Card
28688,28688,19.3,Cash
28689,28689,23.2,Debit
28690,28690,19.6,Credit
28691,28691,11.3,Cash
28692,28692,5.2,Meal Swipe
28693,28693,21.7,Gift Card
28694,28694,25.4,Cash
28695,28695,17.9,Gift Card
28696,28696,18.6,Credit
28697,28697,11.3,Credit
28698,28698,4.5,Credit
28699,28699,24.3,Gift Card
28700,28700,2.0,Gift Card
28701,28701,13.7,Cash
28702,28702,18.0,Gift Card
28703,28703,10.8,Cash
28704,28704,13.2,Credit
28705,28705,19.8,Meal Swipe
28706,28706,2.5,Gift Card
28707,28707,5.4,Debit
28708,28708,7.3,Meal Swipe
28709,28709,21.6,Debit
28710,28710,6.7,Credit
28711,28711,20.7,Credit
28712,28712,19.2,Cash
28713,28713,20.5,Credit
28714,28714,2.0,Meal Swipe
28715,28715,8.2,Debit
28716,28716,36.4,Debit
28717,28717,15.8,Cash
28718,28718,27.3,Credit
28719,28719,6.5,Debit
28720,28720,7.2,Gift Card
28721,28721,12.3,Debit
28722,28722,6.5,Cash
28723,28723,2.3,Meal Swipe
28724,28724,11.3,Cash
28725,28725,4.3,Cash
28726,28726,11.3,Debit
28727,28727,20.4,Credit
28728,28728,18.4,Credit
28729,28729,5.4,Debit
28730,28730,5.2,Gift Card
28731,28731,11.4,Credit
28732,28732,15.6,Gift Card
28733,28733,4.4,Cash
28734,28734,11.2,Debit
28735,28735,9.8,Cash
28736,28736,4.3,Gift Card
28737,28737,30.8,Debit
28738,28738,27.0,Gift Card
28739,28739,24.7,Gift Card
28740,28740,32.3,Debit
28741,28741,5.4,Debit
28742,28742,24.4,Credit
28743,28743,15.0,Meal Swipe
28744,28744,2.0,Gift Card
28745,28745,9.8,Gift Card
28746,28746,17.8,Cash
28747,28747,13.3,Credit
28748,28748,22.4,Meal Swipe
28749,28749,5.2,Meal Swipe
28750,28750,2.3,Credit
28751,28751,17.2,Cash
28752,28752,11.3,Meal Swipe
28753,28753,6.2,Credit
28754,28754,6.2,Meal Swipe
28755,28755,30.5,Credit
28756,28756,12.5,Debit
28757,28757,8.5,Gift Card
28758,28758,8.5,Gift Card
28759,28759,10.6,Gift Card
28760,28760,7.4,Credit
28761,28761,8.3,Debit
28762,28762,11.3,Meal Swipe
28763,28763,27.0,Credit
28764,28764,15.3,Cash
28765,28765,25.5,Debit
28766,28766,2.3,Debit
28767,28767,11.2,Credit
28768,28768,4.5,Gift Card
28769,28769,13.3,Gift Card
28770,28770,5.4,Credit
28771,28771,16.0,Gift Card
28772,28772,29.5,Gift Card
28773,28773,40.0,Debit
28774,28774,18.3,Cash
28775,28775,17.5,Meal Swipe
28776,28776,23.4,Credit
28777,28777,4.4,Gift Card
28778,28778,30.9,Meal Swipe
28779,28779,2.1,Credit
28780,28780,15.0,Cash
28781,28781,13.8,Cash
28782,28782,17.2,Meal Swipe
28783,28783,16.0,Credit
28784,28784,24.6,Credit
28785,28785,19.6,Gift Card
28786,28786,12.3,Cash
28787,28787,21.1,Cash
28788,28788,5.4,Meal Swipe
28789,28789,30.7,Credit
28790,28790,11.2,Meal Swipe
28791,28791,17.2,Gift Card
28792,28792,15.0,Debit
28793,28793,20.6,Cash
28794,28794,11.3,Credit
28795,28795,5.2,Credit
28796,28796,8.5,Meal Swipe
28797,28797,8.7,Cash
28798,28798,32.8,Gift Card
28799,28799,11.2,Gift Card
28800,28800,12.5,Meal Swipe
28801,28801,13.0,Gift Card
28802,28802,4.2,Meal Swipe
28803,28803,8.5,Cash
28804,28804,24.5,Meal Swipe
28805,28805,8.3,Gift Card
28806,28806,8.0,Credit
28807,28807,5.4,Credit
28808,28808,2.1,Gift Card
28809,28809,22.4,Meal Swipe
28810,28810,30.2,Credit
28811,28811,24.0,Meal Swipe
28812,28812,5.4,Meal Swipe
28813,28813,5.2,Credit
28814,28814,9.8,Gift Card
28815,28815,8.3,Gift Card
28816,28816,21.7,Credit
28817,28817,6.2,Credit
28818,28818,22.4,Credit
28819,28819,8.5,Debit
28820,28820,16.8,Cash
28821,28821,10.8,Meal Swipe
28822,28822,4.2,Meal Swipe
28823,28823,8.4,Debit
28824,28824,36.6,Meal Swipe
28825,28825,10.6,Cash
28826,28826,15.6,Gift Card
28827,28827,13.0,Debit
28828,28828,14.7,Gift Card
28829,28829,8.0,Credit
28830,28830,15.3,Credit
28831,28831,23.6,Gift Card
28832,28832,8.0,Meal Swipe
28833,28833,8.5,Credit
28834,28834,14.6,Cash
28835,28835,21.2,Cash
28836,28836,27.9,Debit
28837,28837,5.2,Meal Swipe
28838,28838,9.7,Meal Swipe
28839,28839,9.4,Credit
28840,28840,13.6,Meal Swipe
28841,28841,25.5,Credit
28842,28842,2.0,Meal Swipe
28843,28843,25.8,Debit
28844,28844,8.2,Gift Card
28845,28845,8.5,Credit
28846,28846,41.5,Cash
28847,28847,10.6,Gift Card
28848,28848,2.3,Meal Swipe
28849,28849,11.2,Meal Swipe
28850,28850,12.1,Debit
28851,28851,18.9,Meal Swipe
28852,28852,10.6,Gift Card
28853,28853,28.7,Credit
28854,28854,21.3,Meal Swipe
28855,28855,26.9,Meal Swipe
28856,28856,25.4,Gift Card
28857,28857,22.8,Debit
28858,28858,18.5,Meal Swipe
28859,28859,17.1,Gift Card
28860,28860,32.2,Gift Card
28861,28861,9.0,Gift Card
28862,28862,36.7,Credit
28863,28863,9.8,Credit
28864,28864,13.6,Credit
28865,28865,5.4,Gift Card
28866,28866,9.7,Meal Swipe
28867,28867,32.2,Gift Card
28868,28868,17.5,Credit
28869,28869,19.5,Cash
28870,28870,13.9,Meal Swipe
28871,28871,5.2,Gift Card
28872,28872,2.1,Credit
28873,28873,2.0,Meal Swipe
28874,28874,13.7,Credit
28875,28875,27.6,Credit
28876,28876,19.0,Gift Card
28877,28877,12.6,Debit
28878,28878,12.9,Credit
28879,28879,8.5,Meal Swipe
28880,28880,8.2,Debit
28881,28881,14.7,Cash
28882,28882,17.3,Gift Card
28883,28883,6.2,Credit
28884,28884,19.0,Meal Swipe
28885,28885,5.2,Credit
28886,28886,22.4,Gift Card
28887,28887,10.5,Meal Swipe
28888,28888,26.5,Gift Card
28889,28889,25.1,Credit
28890,28890,16.5,Meal Swipe
28891,28891,13.0,Debit
28892,28892,7.9,Cash
28893,28893,4.4,Credit
28894,28894,13.0,Debit
28895,28895,18.3,Cash
28896,28896,30.8,Cash
28897,28897,8.0,Credit
28898,28898,8.5,Debit
28899,28899,2.3,Debit
28900,28900,6.4,Gift Card
28901,28901,9.2,Cash
28902,28902,10.6,Gift Card
28903,28903,29.1,Cash
28904,28904,19.0,Credit
28905,28905,18.0,Meal Swipe
28906,28906,16.6,Cash
28907,28907,27.0,Debit
28908,28908,4.8,Gift Card
28909,28909,11.3,Gift Card
28910,28910,2.3,Credit
28911,28911,22.5,Debit
28912,28912,18.0,Gift Card
28913,28913,2.5,Meal Swipe
28914,28914,6.2,Meal Swipe
28915,28915,16.8,Cash
28916,28916,27.7,Meal Swipe
28917,28917,8.7,Debit
28918,28918,2.5,Cash
28919,28919,27.0,Cash
28920,28920,18.5,Credit
28921,28921,11.4,Credit
28922,28922,20.0,Gift Card
28923,28923,15.7,Meal Swipe
28924,28924,13.0,Cash
28925,28925,4.0,Meal Swipe
28926,28926,27.3,Credit
28927,28927,21.7,Gift Card
28928,28928,8.3,Meal Swipe
28929,28929,26.7,Meal Swipe
28930,28930,13.6,Gift Card
28931,28931,11.3,Debit
28932,28932,13.2,Meal Swipe
28933,28933,11.2,Credit
28934,28934,25.8,Gift Card
28935,28935,2.0,Debit
28936,28936,4.4,Meal Swipe
28937,28937,11.2,Cash
28938,28938,19.5,Credit
28939,28939,17.2,Debit
28940,28940,19.7,Cash
28941,28941,32.7,Cash
28942,28942,28.8,Credit
28943,28943,20.2,Meal Swipe
28944,28944,11.2,Debit
28945,28945,11.2,Credit
28946,28946,4.3,Cash
28947,28947,18.8,Gift Card
28948,28948,10.6,Gift Card
28949,28949,26.8,Cash
28950,28950,14.4,Debit
28951,28951,11.2,Debit
28952,28952,41.5,Credit
28953,28953,22.8,Meal Swipe
28954,28954,34.0,Debit
28955,28955,23.2,Cash
28956,28956,23.8,Debit
28957,28957,15.6,Debit
28958,28958,21.5,Cash
28959,28959,2.0,Credit
28960,28960,2.3,Gift Card
28961,28961,4.4,Meal Swipe
28962,28962,9.8,Meal Swipe
28963,28963,25.8,Meal Swipe
28964,28964,16.3,Debit
28965,28965,11.2,Meal Swipe
28966,28966,13.0,Gift Card
28967,28967,19.5,Debit
28968,28968,5.2,Gift Card
28969,28969,7.2,Cash
28970,28970,38.5,Debit
28971,28971,4.0,Cash
28972,28972,20.8,Cash
28973,28973,10.3,Meal Swipe
28974,28974,12.8,Debit
28975,28975,8.0,Gift Card
28976,28976,11.2,Cash
28977,28977,26.3,Meal Swipe
28978,28978,33.8,Cash
28979,28979,10.6,Cash
28980,28980,14.5,Debit
28981,28981,27.8,Debit
28982,28982,5.4,Meal Swipe
28983,28983,6.2,Meal Swipe
28984,28984,2.3,Credit
28985,28985,2.0,Cash
28986,28986,6.7,Debit
28987,28987,7.4,Credit
28988,28988,8.5,Credit
28989,28989,17.5,Debit
28990,28990,15.7,Meal Swipe
28991,28991,14.4,Gift Card
28992,28992,8.2,Credit
28993,28993,16.4,Gift Card
28994,28994,8.0,Gift Card
28995,28995,15.1,Debit
28996,28996,24.2,Gift Card
28997,28997,5.4,Debit
28998,28998,19.4,Gift Card
28999,28999,13.4,Meal Swipe
29000,29000,5.4,Gift Card
29001,29001,4.4,Credit
29002,29002,18.3,Meal Swipe
29003,29003,4.8,Gift Card
29004,29004,11.3,Credit
29005,29005,11.3,Debit
29006,29006,26.0,Cash
29007,29007,21.0,Debit
29008,29008,27.0,Meal Swipe
29009,29009,2.1,Gift Card
29010,29010,2.0,Gift Card
29011,29011,13.5,Cash
29012,29012,19.4,Credit
29013,29013,4.4,Gift Card
29014,29014,16.4,Debit
29015,29015,30.8,Cash
29016,29016,22.0,Credit
29017,29017,19.2,Cash
29018,29018,11.2,Cash
29019,29019,8.7,Meal Swipe
29020,29020,12.6,Credit
29021,29021,16.4,Debit
29022,29022,18.7,Cash
29023,29023,8.0,Cash
29024,29024,4.4,Meal Swipe
29025,29025,21.4,Debit
29026,29026,5.4,Debit
29027,29027,2.5,Debit
29028,29028,29.0,Debit
29029,29029,28.6,Debit
29030,29030,12.1,Gift Card
29031,29031,13.5,Cash
29032,29032,16.4,Meal Swipe
29033,29033,24.2,Debit
29034,29034,4.4,Cash
29035,29035,32.4,Debit
29036,29036,2.0,Meal Swipe
29037,29037,11.2,Meal Swipe
29038,29038,9.8,Credit
29039,29039,16.0,Gift Card
29040,29040,2.1,Gift Card
29041,29041,30.4,Debit
29042,29042,13.2,Credit
29043,29043,15.5,Meal Swipe
29044,29044,10.6,Debit
29045,29045,7.5,Gift Card
29046,29046,27.3,Cash
29047,29047,28.4,Credit
29048,29048,31.9,Gift Card
29049,29049,12.6,Cash
29050,29050,15.6,Cash
29051,29051,22.4,Credit
29052,29052,17.2,Debit
29053,29053,2.0,Meal Swipe
29054,29054,4.3,Meal Swipe
29055,29055,22.2,Credit
29056,29056,8.0,Gift Card
29057,29057,15.1,Cash
29058,29058,17.2,Gift Card
29059,29059,4.4,Cash
29060,29060,5.2,Gift Card
29061,29061,19.3,Credit
29062,29062,6.4,Credit
29063,29063,6.2,Debit
29064,29064,11.2,Gift Card
29065,29065,8.3,Debit
29066,29066,14.8,Cash
29067,29067,19.8,Debit
29068,29068,6.2,Credit
29069,29069,16.5,Meal Swipe
29070,29070,26.3,Credit
29071,29071,25.7,Gift Card
29072,29072,2.1,Credit
29073,29073,8.7,Credit
29074,29074,11.2,Debit
29075,29075,8.3,Gift Card
29076,29076,19.2,Gift Card
29077,29077,2.5,Credit
29078,29078,2.3,Debit
29079,29079,8.3,Debit
29080,29080,16.4,Gift Card
29081,29081,15.0,Debit
29082,29082,29.5,Cash
29083,29083,25.5,Gift Card
29084,29084,10.6,Meal Swipe
29085,29085,14.4,Credit
29086,29086,6.6,Cash
29087,29087,6.2,Meal Swipe
29088,29088,21.4,Credit
29089,29089,21.4,Gift Card
29090,29090,11.0,Gift Card
29091,29091,13.6,Debit
29092,29092,18.3,Meal Swipe
29093,29093,30.4,Debit
29094,29094,13.5,Credit
29095,29095,27.5,Debit
29096,29096,16.5,Cash
29097,29097,6.2,Gift Card
29098,29098,18.1,Credit
29099,29099,11.3,Credit
29100,29100,8.5,Meal Swipe
29101,29101,19.7,Credit
29102,29102,17.8,Cash
29103,29103,33.9,Debit
29104,29104,15.0,Gift Card
29105,29105,2.0,Credit
29106,29106,6.2,Credit
29107,29107,4.4,Meal Swipe
29108,29108,11.2,Meal Swipe
29109,29109,16.8,Gift Card
29110,29110,19.5,Meal Swipe
29111,29111,20.4,Cash
29112,29112,2.5,Debit
29113,29113,19.3,Meal Swipe
29114,29114,2.1,Meal Swipe
29115,29115,17.3,Gift Card
29116,29116,2.5,Credit
29117,29117,7.9,Gift Card
29118,29118,27.2,Gift Card
29119,29119,2.0,Cash
29120,29120,4.0,Meal Swipe
29121,29121,9.8,Cash
29122,29122,13.8,Cash
29123,29123,11.2,Credit
29124,29124,35.4,Credit
29125,29125,13.2,Debit
29126,29126,28.1,Meal Swipe
29127,29127,8.3,Gift Card
29128,29128,13.0,Cash
29129,29129,8.2,Credit
29130,29130,23.0,Gift Card
29131,29131,23.0,Debit
29132,29132,19.9,Meal Swipe
29133,29133,17.6,Credit
29134,29134,19.0,Debit
29135,29135,12.9,Meal Swipe
29136,29136,10.5,Credit
29137,29137,11.2,Cash
29138,29138,4.6,Gift Card
29139,29139,13.2,Meal Swipe
29140,29140,5.4,Gift Card
29141,29141,18.0,Debit
29142,29142,24.3,Debit
29143,29143,8.2,Debit
29144,29144,5.4,Credit
29145,29145,5.4,Gift Card
29146,29146,8.2,Meal Swipe
29147,29147,17.2,Meal Swipe
29148,29148,28.4,Meal Swipe
29149,29149,7.9,Meal Swipe
29150,29150,8.2,Cash
29151,29151,2.3,Credit
29152,29152,6.4,Meal Swipe
29153,29153,13.5,Debit
29154,29154,11.0,Credit
29155,29155,2.0,Meal Swipe
29156,29156,13.2,Gift Card
29157,29157,11.2,Gift Card
29158,29158,2.3,Meal Swipe
29159,29159,10.7,Credit
29160,29160,8.3,Gift Card
29161,29161,2.1,Debit
29162,29162,19.0,Cash
29163,29163,11.0,Meal Swipe
29164,29164,17.8,Debit
29165,29165,4.4,Debit
29166,29166,4.4,Debit
29167,29167,15.4,Debit
29168,29168,12.8,Credit
29169,29169,2.5,Debit
29170,29170,29.1,Cash
29171,29171,4.1,Cash
29172,29172,9.8,Gift Card
29173,29173,4.4,Meal Swipe
29174,29174,15.2,Meal Swipe
29175,29175,2.3,Gift Card
29176,29176,6.5,Meal Swipe
29177,29177,13.5,Cash
29178,29178,8.0,Debit
29179,29179,18.3,Debit
29180,29180,6.2,Credit
29181,29181,9.8,Meal Swipe
29182,29182,2.3,Gift Card
29183,29183,22.4,Gift Card
29184,29184,6.2,Meal Swipe
29185,29185,11.2,Gift Card
29186,29186,15.6,Gift Card
29187,29187,16.0,Meal Swipe
29188,29188,11.2,Cash
29189,29189,24.1,Cash
29190,29190,17.0,Cash
29191,29191,21.5,Meal Swipe
29192,29192,10.0,Credit
29193,29193,8.0,Gift Card
29194,29194,13.3,Meal Swipe
29195,29195,12.8,Gift Card
29196,29196,4.4,Cash
29197,29197,19.5,Gift Card
29198,29198,13.7,Meal Swipe
29199,29199,4.4,Meal Swipe
29200,29200,24.1,Credit
29201,29201,21.9,Gift Card
29202,29202,21.5,Debit
29203,29203,21.6,Cash
29204,29204,17.1,Meal Swipe
29205,29205,13.2,Gift Card
29206,29206,10.3,Debit
29207,29207,26.9,Cash
29208,29208,29.5,Debit
29209,29209,8.3,Gift Card
29210,29210,10.0,Credit
29211,29211,8.8,Gift Card
29212,29212,2.3,Gift Card
29213,29213,2.3,Gift Card
29214,29214,5.2,Gift Card
29215,29215,17.2,Debit
29216,29216,8.3,Debit
29217,29217,6.4,Meal Swipe
29218,29218,8.2,Meal Swipe
29219,29219,28.6,Credit
29220,29220,18.1,Debit
29221,29221,13.0,Credit
29222,29222,17.2,Gift Card
29223,29223,8.3,Cash
29224,29224,16.4,Meal Swipe
29225,29225,19.9,Debit
29226,29226,11.2,Cash
29227,29227,13.7,Gift Card
29228,29228,2.0,Credit
29229,29229,15.7,Debit
29230,29230,8.3,Credit
29231,29231,26.2,Debit
29232,29232,18.4,Meal Swipe
29233,29233,19.5,Meal Swipe
29234,29234,19.9,Meal Swipe
29235,29235,16.2,Meal Swipe
29236,29236,4.0,Cash
29237,29237,13.9,Gift Card
29238,29238,21.2,Gift Card
29239,29239,23.1,Gift Card
29240,29240,2.1,Cash
29241,29241,8.2,Meal Swipe
29242,29242,18.3,Gift Card
29243,29243,18.8,Debit
29244,29244,10.5,Cash
29245,29245,24.7,Meal Swipe
29246,29246,32.2,Meal Swipe
29247,29247,19.7,Debit
29248,29248,5.4,Meal Swipe
29249,29249,32.2,Meal Swipe
29250,29250,12.9,Gift Card
29251,29251,4.4,Meal Swipe
29252,29252,27.7,Debit
29253,29253,2.0,Debit
29254,29254,4.4,Debit
29255,29255,13.0,Gift Card
29256,29256,28.4,Debit
29257,29257,22.5,Meal Swipe
29258,29258,18.6,Meal Swipe
29259,29259,18.0,Credit
29260,29260,16.6,Credit
29261,29261,30.9,Cash
29262,29262,18.9,Meal Swipe
29263,29263,19.6,Credit
29264,29264,27.5,Credit
29265,29265,5.2,Credit
29266,29266,13.0,Debit
29267,29267,22.5,Meal Swipe
29268,29268,2.0,Credit
29269,29269,15.0,Meal Swipe
29270,29270,11.2,Debit
29271,29271,4.4,Credit
29272,29272,21.9,Debit
29273,29273,13.7,Meal Swipe
29274,29274,10.3,Gift Card
29275,29275,19.6,Credit
29276,29276,21.4,Credit
29277,29277,15.9,Credit
29278,29278,10.7,Cash
29279,29279,8.2,Debit
29280,29280,35.6,Gift Card
29281,29281,23.6,Credit
29282,29282,20.5,Cash
29283,29283,12.5,Debit
29284,29284,18.0,Credit
29285,29285,6.2,Meal Swipe
29286,29286,8.5,Cash
29287,29287,38.2,Meal Swipe
29288,29288,19.0,Meal Swipe
29289,29289,14.8,Cash
29290,29290,2.0,Cash
29291,29291,8.0,Meal Swipe
29292,29292,10.8,Cash
29293,29293,12.7,Cash
29294,29294,13.9,Meal Swipe
29295,29295,19.3,Credit
29296,29296,8.5,Gift Card
29297,29297,6.2,Credit
29298,29298,5.4,Credit
29299,29299,7.3,Credit
29300,29300,10.3,Credit
29301,29301,16.0,Gift Card
29302,29302,10.7,Debit
29303,29303,6.2,Debit
29304,29304,15.6,Meal Swipe
29305,29305,6.2,Gift Card
29306,29306,4.4,Cash
29307,29307,13.0,Debit
29308,29308,8.5,Cash
29309,29309,21.5,Debit
29310,29310,7.7,Gift Card
29311,29311,13.6,Credit
29312,29312,11.2,Gift Card
29313,29313,9.8,Debit
29314,29314,15.3,Meal Swipe
29315,29315,15.5,Meal Swipe
29316,29316,11.2,Meal Swipe
29317,29317,2.1,Gift Card
29318,29318,7.4,Gift Card
29319,29319,12.1,Credit
29320,29320,12.5,Meal Swipe
29321,29321,12.9,Cash
29322,29322,8.0,Cash
29323,29323,36.9,Meal Swipe
29324,29324,5.2,Credit
29325,29325,17.2,Meal Swipe
29326,29326,2.0,Cash
29327,29327,19.5,Gift Card
29328,29328,15.5,Debit
29329,29329,11.2,Credit
29330,29330,29.4,Credit
29331,29331,2.0,Cash
29332,29332,16.0,Credit
29333,29333,5.4,Meal Swipe
29334,29334,16.7,Cash
29335,29335,11.3,Credit
29336,29336,12.1,Gift Card
29337,29337,23.3,Gift Card
29338,29338,2.0,Debit
29339,29339,2.5,Cash
29340,29340,8.3,Meal Swipe
29341,29341,17.2,Cash
29342,29342,28.8,Debit
29343,29343,17.4,Credit
29344,29344,21.6,Meal Swipe
29345,29345,29.3,Cash
29346,29346,4.4,Credit
29347,29347,25.5,Meal Swipe
29348,29348,8.5,Cash
29349,29349,13.7,Cash
29350,29350,16.4,Cash
